productId,userId,score,time,summary,text,title,categories,description,directors,actors
B003BGZ60Y,A1JWSDDIH5Z7DV,4.0,2008-03-26,A terrific series from the era when TV was fun to watch,"Hunter was not a great TV series but, compared to most of what's available now, it was terrific. Hunter, an honest but  maverick cop from a criminal background, was adeptly played by former football star Fred Dryer (the only player in NFL history to score two safeties in one game). His partner Dee Dee McCall was played by beautiful and spunky Stepfanie Kramer. Together they broke every rule in the book but always got the bad guys, no matter how the odds were stacked against them. Hunter wasn't an accurate portrayal of police work, and it definitely wasn't politically correct, but it was a lot of fun. I'm glad that it's now available on DVD.",Hunter: Season 2,"Movies & TV, Featured Categories, DVD, Mystery & Thrillers",HUNTER: SEASON TWO,,Fred Dryer
B003BGZ60Y,A3BMRSE8N1858V,4.0,2006-11-04,"Fun, Mindless, Entertainment","Hunter was one of the last successful crime show television series that did not try to be an accurate (or more accurate than normal)police procedural.<br /><br />Former LA Rams football player Fred Dryer plays Rick Hunter, a tough-as-nails LA homicide detective partnered with DeeDee McCall, an undercover specialist.<br /><br />The two were as Mutt and Jeff as you can get, and the plots and acting could be downright silly, but it was a fun and entertaining graduate of the Aaron Spelling school of crime drama, and as such, it has its own intrinsic value which is one judged properly by the common TV viewer, not highbrow TV critics who would recommend program that Hunter fans wouldn't watch it they were paid to do so.<br /><br />It's nice to have this series available on DVD.",Hunter: Season 2,"Movies & TV, Featured Categories, DVD, Mystery & Thrillers",HUNTER: SEASON TWO,,Fred Dryer
B003BGZ60Y,A2YSJBZIBVNPC6,4.0,2012-04-04,4* 80s cop show,"Hunter (1984-1991) 152 eps (7 seasons) {NBC} TV's Dirty Harry, from<br />Stephen J Cannell & Roy Huggins. Fred Dryer (exNFL Ram) as Sgt (later Lt) Rick Hunter<br />""Head Hunter"", and his catchphrase ""Works For Me"" (a la Dirty Harry) & Stepfanie (step-fannie) Kramer as his partner Sgt Dee Dee McCall ""The Brass Cupcake"".<br />Her Mustang (pilot 1HYD4783),1GQO 548 {also 1MHG 709}. Radio L56.<br />The re-occurring theme is the crappy un-roadworthy cars he gets stuck with!<br />They tame the wild streets of LA. In early seasons his badge #089, later #378<br />season 1 : 7 great & 7 classic of 19 eps.<br />season 2: 12 of 23 great eps + Classic 2-part ep # 20-21",Hunter: Season 2,"Movies & TV, Featured Categories, DVD, Mystery & Thrillers",HUNTER: SEASON TWO,,Fred Dryer
B003BGZ60Y,A2RDF2SX15YZOD,5.0,2010-08-22,Great Entertainment with a minor quibble about the packaging!,"The second season of Hunter began with a bang, so to speak. & led up to the most shocking event in Hunters' history, the two part episode ""Rape & Revenge"". One of my favourite episodes!<br />Nonetheless, the entire season is here. Picture quality is acceptable & audio is adequate, due to the age of the source material.<br />Of course, I'm still not to crazy about those paper sleeves that house the discs! I guess in order to make the price attract enough, Mill Creek decided to package the discs that way! I replaced them with some plastic hubs I had, so removal & replacement will not cause the discs to be scratched.<br />I'm looking forward to purchasing the entire series eventually, especially since the price has dropped since it was originally up for pre-order!<br />If you are a fan of this series, I highly recommend purchasing same & adding it to your library!",Hunter: Season 2,"Movies & TV, Featured Categories, DVD, Mystery & Thrillers",HUNTER: SEASON TWO,,Fred Dryer
B003BGZ60Y,A3ENN12GLNTUAF,5.0,2010-07-07,LOVE Hunter and McCall!,"Not much else to add to the terrific detailed reviews here, but this is a great old series from the 80s.  I have since replaced it with Law & Order, but no other police shows held my attention for a long time when Hunter ended.  Great chemistry between Hunter and McCall, like some of the other police shows, but they were fun in a different break-the-rules kind of way.  Two thumbs up.  I'll still be watching this when I'm in the nursing home (I'll be the old lady tightly holding onto the DVD player humming the theme song...).",Hunter: Season 2,"Movies & TV, Featured Categories, DVD, Mystery & Thrillers",HUNTER: SEASON TWO,,Fred Dryer
B003BGZ60Y,A26A8T38C2GQD7,3.0,2008-07-10,A Definite Upgrade To Season 1,"I don't see why they feel the need to re-release this 1985-86 Season of this police drama out on DVD since Anchor Bay already has the first 3 seasons out on DVD along with the fact that they still haven't released the remaining 4 seasons of HUNTERs 7-year run on NBC yet either.<br /><br />My guess on why they're re-releasing HUNTERs 2nd Season out on DVD is perhaps due to wanting to compensate for all the flaws & boo boos they made on the first 3 seasons of HUNTERs DVD box sets since Anchor Bay did kind of a cheesy job on them.<br /><br />However, HUNTERs 2nd Season is a definite upgrade from HUNTERs 1st Season as well as the season when Bruce Davison joins the cast & crew as Hunter & McCall's superior officer (Capt.Wyler)at the fictional Metropolitan Police Department in L.A. replacing his predecessor Capt. Dolan(John Amos)and when John Shearin joins the cast & crew as Hunter & McCall's remarkable streetwise fellow officer(Lt. Ambrose Finn)which made his first appearance in the ""Blow-Up"" episode & when Hunter & McCall's doofus fellow officer Det. Bernie Terwilliger#James Whitmore, Jr.) gets transferred to Internal Affairs & eventually gets promoted to lieutenant.<br /><br />As a matter of fact, James Whitmore, Jr. directed quite a few episodes of this police drama too like ""Night Of The Dragons"", ""Rich Girl"", ""The Big Fall"", ""The Set-Up"", ""High Noon In LA"", ""Sniper"", ""Avenging Angel"" etc.<br /><br />In this season, it was also interesting seeing<br />*Gary Graham in the ""Killer In A Halloween Mask"" episode before his co-starring days on the short-lived Fox series ALIEN NATION<br /><br />*Robert O'Reilly in ""The Set-Up"" episode before his co-starring days on STAR TREK: DEEP SPACE NINE<br /><br />*Marc McClure on ""The Beautiful & The Dead"" episode before his co-starring days on THE WONDER YEARS<br /><br />*Don Stroud in ""The Biggest Man In Town"" episode before his co-starring days as Capt. Lussen on the short-lived police drama THE NEW DRAGNET<br /><br />*Jack Colvin in ""The Set-Up"" episode after his co-starring days as the obsessed newspaper reporter#Jack McGee#on THE INCREDIBLE HULK<br /><br />*Kabir Bedi in ""The Beautiful & The Dead"" episode before his co-starring days on THE BOLD & THE BEAUTIFUL<br /><br />*Robert Davi in the ""Million Dollar Misunderstanding"" episode before his co-starring days on PROFILER<br /><br />*Mills Watson in ""The Big Fall"" episode after his co-starring days as the doofus Deputy Perkins on SHERIFF LOBO<br /><br />*Thom Christopher in the ""62 Hours Of Terror"" episode after his co-starring days as Hawk on BUCK ROGERS<br /><br />*Miguel Fernandes in ""The Return Of Typhoon Thompson"" episode before his co-starring days as Grant & Doyle's superior officer#Sgt. Harry Santos# on the short-lived rivived police drama THE NEW ADAM-12<br /><br />*Danny Ponce in the ""Rape & Revenge"" episode before his co-starring days as Willie on THE HOGAN FAMILY<br /><br />Anchor Bay and Mill Creek should've also provided a posting of each episodes original air-date on NBC like Warner Bros. does for a lot of their DVD box sets like CHiPs, WONDER WOMAN, and THE DUKES OF HAZZARD<br /><br />For instance, the original air-date to each of these 1985-1986 episodes are<br />9/21/85: CASE X<br />9/28/85: NIGHT OF THE DRAGONS<br />10/5/85: THE BIGGEST MAN IN TOWN<br />10/19/85: RICH GIRL<br />10/26/85: KILLER IN A HALLOWEEN MASK<br />11/2/85: RAPE & REVENGE#Part 1#<br />11/9/85: RAPE & REVENGE#Part 2#<br />11/16/85: MILLION DOLLAR MISUNDERSTANDING<br />11/23/85: THE BIG FALL<br />12/7/85: WAITING FOR MR. WRONG<br />12/14/85: THINK BLUE<br />1/4/86: BLOW-UP<br />1/11/86: WAR ZONE<br />1/18/86: BURNED<br />2/1/86: SCRAP METAL<br />2/8/86: FAGIN 1986<br />2/15/86: 62 HRS OF TERROR<br />3/11/86: DEATH MACHINE<br />3/25/86: THE SET UP<br />4/1/86: THE BEAUTIFUL & THE DEAD Part 1<br />4/8/86: THE BEAUTIFUL & THE DEAD Part 2<br />5/6/86: THE RETURN OF TYPHOON THOMPSON<br />5/20/86: SATURDAY NIGHT SPECIAL",Hunter: Season 2,"Movies & TV, Featured Categories, DVD, Mystery & Thrillers",HUNTER: SEASON TWO,,Fred Dryer
B001AQT0VI,A3PCTD8QM1BIXI,5.0,2008-09-14,One of the best comedys of 1990 and one of the funniest films from my childhood,"Home Alone was one of the funniest film released in 1990 and is still a Christmas classic to me , tweleve years later. Macaualy Culkin became a star with this film and Joe Pesci showed more acting talent om this film. The ending in the film is one of the funniest and when I have kids I'll show them this treasured classic.",Home Alone (Family Fun Edition) [Blu-ray],"Movies & TV, Blu-ray, Movies",What do you do when you're left home alone? If you're eight year old Kevin whose family took off to France without him you have the time of your life. This includes watching the movies you're not supposed to watch and eating the junk food you're not supposed to eat. That's good for a day but then it's time to grow up and protect the house from two bumbling burglars played by Joe Pesci and Daniel Stern. KIds and adults will love all the extras too in this 'Home Alone' (1990) Family Fun Blu-ray,,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom"
B001AQT0VI,AFV2584U13XP3,5.0,2008-06-30,The First Two Home Alone Will Always Be A Classic,I still remember when I saw this movie as well as the second one and to me these will always be Macaulay Culkin's two greatest movies.  I think what also made the two home alone movies great were the bumbling burglars played by Joe Pesci and Daniel Stern it's sad that Hollywood had to make a third and fourth Home Alone with such disaster.  I think we're also waiting for the first two movies two come out on blu-ray I know that I'll be getting those for my new blu-ray collection.  I know it sounds a little mean but I also like watching these movies before Macaulay Culkin's sad decline from the movies and what he's done with his life.  That out of the way if you're looking for a good family funny Christmas movie get these movies in your collection because while you might like to get it on blu-ray sadly there isn't a release date yet so for the price I<br />say again get the first two movies and leave the third and fourth movie<br />on the store shelves...,Home Alone (Family Fun Edition) [Blu-ray],"Movies & TV, Blu-ray, Movies",What do you do when you're left home alone? If you're eight year old Kevin whose family took off to France without him you have the time of your life. This includes watching the movies you're not supposed to watch and eating the junk food you're not supposed to eat. That's good for a day but then it's time to grow up and protect the house from two bumbling burglars played by Joe Pesci and Daniel Stern. KIds and adults will love all the extras too in this 'Home Alone' (1990) Family Fun Blu-ray,,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom"
B001AQT0VI,A2W00XKTTF1G0Z,4.0,2003-11-30,Still a Modern Classic To Me! Holiday Fun,"Directed by Chris Columbus (Bicentennial Man, The Harry Potter Films, Nine Months, Mrs. Doubtfire) this film was a smash succes when it opend and still is a Holiday favorite for the family to sit and watch together.<p>This Film put Micaulay Culkin (Richie Rich, The Good Son) on the map. It's about every kids dream and every parents nightmare - (Or is it the revers?) - being left behind by your parents.<p>Starting with a simple wish of making his family dissappear - Micaulay realizes that they actually forgot him on their trip on the way to Paris.<p>Add to the plot two mischievious burglers played brilliantly by Jope Pesci (My Cousin Vinny, With Honors, JFK) and Daniel Stern (City Slickers, My Blue Heaven, Dilbert), they bumble and create havok on the unsuspecting youth trapped alone in his house.<p>The stunts ad gags are hysterical and somewhat not realistic, but the fun and humor is universal. And the appearance of the late John Candy (Wagon's East, JFK, Spaceballs)as the Polka King is hysterical.<p>Key perfomances by the mother and father played by Cathrine O'Hara (Best In Show, Home Fries, The Nightmare Before Christmas) and John Herd (My Fellow Americans, the Pelican Brief, Awakenings) who are incredibly resourceful in getting themselves back from Paris to Chicago to get their son.<p>Funny, adventurous and a lesson in life, love and family. There is even a key scene with the olderly man who lives next door and is thought to be a killer played by Robert Blossom (Doc Hollywood, Visionquest)who eventually teaches Macaulay what family is all about<p>With a wonderful Acadamy Award winning score by John Williams (Star Wars, Indiana Jones, ET) this movie is great for everyone in the whole family. Watch it every holiday! (11-30-03)",Home Alone (Family Fun Edition) [Blu-ray],"Movies & TV, Blu-ray, Movies",What do you do when you're left home alone? If you're eight year old Kevin whose family took off to France without him you have the time of your life. This includes watching the movies you're not supposed to watch and eating the junk food you're not supposed to eat. That's good for a day but then it's time to grow up and protect the house from two bumbling burglars played by Joe Pesci and Daniel Stern. KIds and adults will love all the extras too in this 'Home Alone' (1990) Family Fun Blu-ray,,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom"
B001AQT0VI,A3ICHEO78NFE4Y,5.0,2002-07-28,Totally enjoyable.,"I've enjoyed both of his Home Alone films. Macaulay Culkin is just a fine actor and his acting ability really comes across in this film.  It's like this series was written directly for him.It is light hearted, touching, exciting, funny, mischievious, warm and very Christmasy. These films have become a part of my Christmas season. Also a great music score and it sounds wonderful in 5.1 Stereo. I'm proud to have this film in my collection.",Home Alone (Family Fun Edition) [Blu-ray],"Movies & TV, Blu-ray, Movies",What do you do when you're left home alone? If you're eight year old Kevin whose family took off to France without him you have the time of your life. This includes watching the movies you're not supposed to watch and eating the junk food you're not supposed to eat. That's good for a day but then it's time to grow up and protect the house from two bumbling burglars played by Joe Pesci and Daniel Stern. KIds and adults will love all the extras too in this 'Home Alone' (1990) Family Fun Blu-ray,,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom"
B001AQT0VI,ARR1DJAGD5992,4.0,2000-12-28,Always nice to watch,"The film is 10 years old, but only shows a slight sign of the times. The idea is great, as is the entertainment provided by it. But the DVD is nothing special, lacking any feature except the basics. Such a good film deserved a better cared edition. 5 stars for the movie, 2 for the DVD.",Home Alone (Family Fun Edition) [Blu-ray],"Movies & TV, Blu-ray, Movies",What do you do when you're left home alone? If you're eight year old Kevin whose family took off to France without him you have the time of your life. This includes watching the movies you're not supposed to watch and eating the junk food you're not supposed to eat. That's good for a day but then it's time to grow up and protect the house from two bumbling burglars played by Joe Pesci and Daniel Stern. KIds and adults will love all the extras too in this 'Home Alone' (1990) Family Fun Blu-ray,,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom"
B001AQT0VI,A33VC32XMJBLZS,4.0,2000-11-03,A Modern-Day Classic,"By now, everybody in the world knows about Macaulay Culkin's private life, well - this is the movie that launched Mac into the public eye and made him a household name.<p>From the antics of the paint cans bowling over the bad guys, to the tense moments of running off with a toothbrush, this family film will have kids watching every time it is put on.  <p>In the end, the message of how important family is shines through.",Home Alone (Family Fun Edition) [Blu-ray],"Movies & TV, Blu-ray, Movies",What do you do when you're left home alone? If you're eight year old Kevin whose family took off to France without him you have the time of your life. This includes watching the movies you're not supposed to watch and eating the junk food you're not supposed to eat. That's good for a day but then it's time to grow up and protect the house from two bumbling burglars played by Joe Pesci and Daniel Stern. KIds and adults will love all the extras too in this 'Home Alone' (1990) Family Fun Blu-ray,,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom"
B001AQT0VI,A1NV8HZTGKIPXQ,5.0,2004-11-07,And All Through The House....,"With Halloween over, and the world quickly slipping into the holiday season, I have been in the Christmas mood. So, why not hit on some Christmas movies?. Released back in 1990, HA was released on an unsuspecting public and became the largest grossing comedy motion picture of all time. While it is incredibly fun and entertaining and funny, should we be laughing at how a family left a little 8 year old boy home alone during Christmas?. Or was it really their fault?. The movie centers on the McAlister family. Headed by parents John Heard and Catherine 'O' Hara, the family, and quite a large one at that, are off to the airport. Unfortunatley, there was a mix up and little Kevin(Macaulay Culkin) is left behind. When Kevin realizes the horrors, he begins to realize that this is every little kid's dream. A life with no parents, no grown ups, no nothing. His own house to himself. He can do whatever he wants. It quickly goes sour when two burglars(Joe Pesci, Daniel Stern), plan on robbing the house. Something Kevin overhears and prepares for. When the two bumbling doofus' come to collect, they enter a house full of boobytraps and other inventions of pain and torture that Kevin devised to save his house. Okay, so th mistake of leaving Kevin behind is somewhat plausible and can be forgiven. It happened, and it's not that it couldn't, and the family were mortified and tried everything they could to get back. Or at least the mother did. Some reviewers were quick to blame, even calling the mother 'horrible', but that is not right. It was an honest mix-up, and she was scared as heck and it was her who did everything she could to get back. Is she that bad for what happened?. Not at all. What strains credibility, is the robbers and the total fun house that Kevin turns his home into. Obviously, this is the best part, and the part most want to see, but it's inconceivable. This little kid, in a time of turmoil and danger, instantly turns into a brilliant little MacGyver, with everything working properly, and having the best timing of any kid, or adult, around. But then again, this is not a movie for logic. It's fun. Nothing but fun and entertainment and HA succeeds on every level in that area. Director Chris Columbus shoots the film really well, and the time and feel of the season is warm and inviting. The actors are all on their game and seem to enjoy what they are doing. Pesci and Stern(not the over the hill, hanging by a thread ""B"" stars, as an inept review below states), are hilarious as they try to withstand, and fail, every thing Kevin throws at them. Culkin himself is adorable and has a nice presence and charm. HA is not up there with any of Hollywood's epics, but it is a holiday and comedy classic, and it does what it does. Followed by a decent sequel, and a part 3 and 4 that should be avoided at all costs.",Home Alone (Family Fun Edition) [Blu-ray],"Movies & TV, Blu-ray, Movies",What do you do when you're left home alone? If you're eight year old Kevin whose family took off to France without him you have the time of your life. This includes watching the movies you're not supposed to watch and eating the junk food you're not supposed to eat. That's good for a day but then it's time to grow up and protect the house from two bumbling burglars played by Joe Pesci and Daniel Stern. KIds and adults will love all the extras too in this 'Home Alone' (1990) Family Fun Blu-ray,,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom"
B001AQT0VI,A1LDIMQISH07WK,5.0,2001-04-04,Still one of my all-time favorite top 10 Christmas tales!,"HOME ALONE is most definitely still the best holiday comedy ofall time. And if not, then it's sequel, HOME ALONE 2: LOST IN NEWYORK, is!  HOME ALONE is about a young 8-year-old kid, KevinMcCallister, who lives with his wealthy family in a large house inChicago (the house is part of the whole plot). It is Christmastime, asas usual, Kevin (considered by his family) is causing lots oftrouble. When things get out of control the night before they have tofly in a plane to visit relatives in Paris, Kevin is sent to sleep inthe attic, and he tells his mother who punished him that he hated herand wished he'd never have to see his family ever again. Well, nosurprise, Kevin wakes up the next morning to find that he is the onlyone in the house and thinks his family had disappeared, even thoughthey had actually left on the trip without him! Soon, two crooks,Harry and Marv (Daniel Stern and Joe Pesci), want to rob large houseswhich they think has lots of money and vaulables. Most of theneighbors living on Kevin's street are also away on vacations. So theymake a scheme to break into all the homes and steal all vaulables.Kevin overhears this plan - they are really after Kevin's house - anddecide to set up booby traps that will hopefully capture thecrooks.<p>Through the high-tech pranks and laid-back laughs, this isone great Christmas movie you can't live without. If you haven't seenthis yet (and who hasn't?!) well, there's no time like thepresent. Who cares if it's not Christmas? This movie is just as funand cool to watch during the mid-summertime. With top acting bypopular, famous actors of the early '90s, this is one smart comedythat is totally unforgettable! Buy it today. It's definitely one ofthe most popular and one of the biggest box office hits of all-timefor good reasons. Once you see this movie, you will understand why,too. I'm telling ya - you must buy this movie. It's DA BOMB!",Home Alone (Family Fun Edition) [Blu-ray],"Movies & TV, Blu-ray, Movies",What do you do when you're left home alone? If you're eight year old Kevin whose family took off to France without him you have the time of your life. This includes watching the movies you're not supposed to watch and eating the junk food you're not supposed to eat. That's good for a day but then it's time to grow up and protect the house from two bumbling burglars played by Joe Pesci and Daniel Stern. KIds and adults will love all the extras too in this 'Home Alone' (1990) Family Fun Blu-ray,,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom"
B001AQT0VI,AFF8UMRJQXBHB,5.0,2012-01-05,Home Alone,"Classic Movie. Was my siblings and my favorite movie, and now it is one of my sons favorite movies. Great to watch at Christmas time or any other time of year. Nice to see John Candy, and to see Macaulay Culkin as a young star.",Home Alone (Family Fun Edition) [Blu-ray],"Movies & TV, Blu-ray, Movies",What do you do when you're left home alone? If you're eight year old Kevin whose family took off to France without him you have the time of your life. This includes watching the movies you're not supposed to watch and eating the junk food you're not supposed to eat. That's good for a day but then it's time to grow up and protect the house from two bumbling burglars played by Joe Pesci and Daniel Stern. KIds and adults will love all the extras too in this 'Home Alone' (1990) Family Fun Blu-ray,,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom"
B001AQT0VI,A20L3YKLJA2G95,5.0,2007-11-23,Home Alone stands the test of time,I remeber this being one of my favorite holiday movies when I was younger. I happend to catch it last night and enjoyed it just the same. It really holds up being funny and somewhat touching even after all these years. Plus it's one of those movies any age can enjoy. I definately recommend Home Alone especially during the holiday season.,Home Alone (Family Fun Edition) [Blu-ray],"Movies & TV, Blu-ray, Movies",What do you do when you're left home alone? If you're eight year old Kevin whose family took off to France without him you have the time of your life. This includes watching the movies you're not supposed to watch and eating the junk food you're not supposed to eat. That's good for a day but then it's time to grow up and protect the house from two bumbling burglars played by Joe Pesci and Daniel Stern. KIds and adults will love all the extras too in this 'Home Alone' (1990) Family Fun Blu-ray,,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom"
B001AQT0VI,AD84K3I7Z28QH,5.0,2007-11-04,I love watching this during the holidays,"I love Home Alone 1 and 2, i always watch these two movies during the holidays. These movies will always bring me back to a time when i was<br />a kid and remember my dad taking my little brother and i to the movies<br />to see both of these when they were brand new, shortly after my cousin<br />and i bought them on VHS and watched them all the time. Macaulay Culkin<br />played a great roll in these movies, and all of those traps he set up<br />all over the house was so clever and funny to watch, being a typical<br />child, being angry at his family wishing he would never seen them again,<br />and when it appears to be so, he greatly misses them all and wishes them<br />back. All of the other characters in this movie all played great rolls.<br />I would recommend this movie to anybody who has not yet seen it.",Home Alone (Family Fun Edition) [Blu-ray],"Movies & TV, Blu-ray, Movies",What do you do when you're left home alone? If you're eight year old Kevin whose family took off to France without him you have the time of your life. This includes watching the movies you're not supposed to watch and eating the junk food you're not supposed to eat. That's good for a day but then it's time to grow up and protect the house from two bumbling burglars played by Joe Pesci and Daniel Stern. KIds and adults will love all the extras too in this 'Home Alone' (1990) Family Fun Blu-ray,,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom"
B001AQT0VI,A1USDNUWRFGW66,5.0,2007-01-05,home alone,I first saw this movie on a flight to dallas airport.  the entire plane was laughing so hard the Flight attendants had to stop serving.,Home Alone (Family Fun Edition) [Blu-ray],"Movies & TV, Blu-ray, Movies",What do you do when you're left home alone? If you're eight year old Kevin whose family took off to France without him you have the time of your life. This includes watching the movies you're not supposed to watch and eating the junk food you're not supposed to eat. That's good for a day but then it's time to grow up and protect the house from two bumbling burglars played by Joe Pesci and Daniel Stern. KIds and adults will love all the extras too in this 'Home Alone' (1990) Family Fun Blu-ray,,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom"
B001AQT0VI,A2N69DJM8NVYZ6,5.0,2006-06-19,Classic,This movie is classic. Really funny and filled with action and funny scenes. The actors did an amazing job. The plot of the story is really funny. Did movie is good for any day of the year.,Home Alone (Family Fun Edition) [Blu-ray],"Movies & TV, Blu-ray, Movies",What do you do when you're left home alone? If you're eight year old Kevin whose family took off to France without him you have the time of your life. This includes watching the movies you're not supposed to watch and eating the junk food you're not supposed to eat. That's good for a day but then it's time to grow up and protect the house from two bumbling burglars played by Joe Pesci and Daniel Stern. KIds and adults will love all the extras too in this 'Home Alone' (1990) Family Fun Blu-ray,,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom"
B001AQT0VI,A3P3FWGGDQPL7C,5.0,2006-04-26,"It's a family comedy, without the family!","In this enjoyable Chismas Comedy Classic, viewers are introduced to the Kevin- the youngest child of the Mcallister family. Being an 8 year old, Kevin is continuously bullied and treated unrespectfully by his older brother- Buzz, and all the other kids in his family. The holiday-tradition for the Mcallisters every holiday, is that they leave home with their cousin-family, who are equally rude to him as his own family are. Kevin is annoyed and angry, and wishes that he never had a family. Watch out Kevin, your wish just might come true.<br /><br />It is on the morning of the Mcallister holiday, that Kevin's wish comes true. He is left at home, he has the whole house to himself! But trouble begins to brew when sleazy robbers- Marv and Harry 'the wet bandits' plan to rob his house, Keving is in hot water. This hilarious comedy-film will show you that children in some ways, are as superior to adults.",Home Alone (Family Fun Edition) [Blu-ray],"Movies & TV, Blu-ray, Movies",What do you do when you're left home alone? If you're eight year old Kevin whose family took off to France without him you have the time of your life. This includes watching the movies you're not supposed to watch and eating the junk food you're not supposed to eat. That's good for a day but then it's time to grow up and protect the house from two bumbling burglars played by Joe Pesci and Daniel Stern. KIds and adults will love all the extras too in this 'Home Alone' (1990) Family Fun Blu-ray,,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom"
